## Skjema
Kartlegger	Transekt	Tid	Dato	East	North	Dybde	Bunnforhold	Rekke	Klasse	Orden	Familie	Art (latin)	Norsk navn	Antall	Morfotype_svamp	Naturtype
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-1_196	08:38:34	2024-07-04 00:00:00	12.0451950033531	66.1536151978932	31.578657	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-2_200	08:38:34	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-2_200	08:38:34	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-2_200	08:38:34	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-2_201	08:38:34	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-2_201	08:38:34	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-2_201	08:38:34	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_215	15:54:30	2024-07-05 00:00:00	12.0540865682595	66.1468388998259	48.454598	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_215	15:54:30	2024-07-05 00:00:00	12.0540865682595	66.1468388998259	48.454598	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_217	15:54:30	2024-07-05 00:00:00	12.0533992904651	66.1476814050413	48.611031	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_217	15:54:30	2024-07-05 00:00:00	12.0533992904651	66.1476814050413	48.611031	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_217	15:54:30	2024-07-05 00:00:00	12.0533992904651	66.1476814050413	48.611031	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_218	15:54:30	2024-07-05 00:00:00	12.0530774357628	66.1481103580352	46.609247	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_218	15:54:30	2024-07-05 00:00:00	12.0530774357628	66.1481103580352	46.609247	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_218	15:54:30	2024-07-05 00:00:00	12.0530774357628	66.1481103580352	46.609247	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_218	15:54:30	2024-07-05 00:00:00	12.0530774357628	66.1481103580352	46.609247	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_218	15:54:30	2024-07-05 00:00:00	12.0530774357628	66.1481103580352	46.609247	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_218	15:54:30	2024-07-05 00:00:00	12.0530774357628	66.1481103580352	46.609247	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_218	15:54:30	2024-07-05 00:00:00	12.0530774357628	66.1481103580352	46.609247	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_220	15:54:30	2024-07-05 00:00:00	12.0524457004732	66.1488733177989	46.738062	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-21_220	15:54:30	2024-07-05 00:00:00	12.0524457004732	66.1488733177989	46.738062	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-19_228	15:25:57	2024-07-05 00:00:00	12.0567346359617	66.1435448359322	29.077703	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-19_228	15:25:57	2024-07-05 00:00:00	12.0567346359617	66.1435448359322	29.077703	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-19_228	15:25:57	2024-07-05 00:00:00	12.0567346359617	66.1435448359322	29.077703	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-19_228	15:25:57	2024-07-05 00:00:00	12.0567346359617	66.1435448359322	29.077703	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-19_229	15:25:57	2024-07-05 00:00:00	12.0563739818414	66.1439669632063	37.720514	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-19_229	15:25:57	2024-07-05 00:00:00	12.0563739818414	66.1439669632063	37.720514	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-19_229	15:25:57	2024-07-05 00:00:00	12.0563739818414	66.1439669632063	37.720514	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-19_229	15:25:57	2024-07-05 00:00:00	12.0563739818414	66.1439669632063	37.720514	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-19_229	15:25:57	2024-07-05 00:00:00	12.0563739818414	66.1439669632063	37.720514	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-18_236	14:53:49	2024-07-05 00:00:00	12.0507791126431	66.1499896173115	34.455107	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-18_236	14:53:49	2024-07-05 00:00:00	12.0507791126431	66.1499896173115	34.455107	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-18_236	14:53:49	2024-07-05 00:00:00	12.0507791126431	66.1499896173115	34.455107	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_238	14:37:54	2024-07-05 00:00:00	12.0498854126701	66.149812352234	32.207479	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_238	14:37:54	2024-07-05 00:00:00	12.0498854126701	66.149812352234	32.207479	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_238	14:37:54	2024-07-05 00:00:00	12.0498854126701	66.149812352234	32.207479	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_240	14:37:54	2024-07-05 00:00:00	12.0477123901217	66.1496405567173	26.418476	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_240	14:37:54	2024-07-05 00:00:00	12.0477123901217	66.1496405567173	26.418476	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_240	14:37:54	2024-07-05 00:00:00	12.0477123901217	66.1496405567173	26.418476	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_240	14:37:54	2024-07-05 00:00:00	12.0477123901217	66.1496405567173	26.418476	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_240	14:37:54	2024-07-05 00:00:00	12.0477123901217	66.1496405567173	26.418476	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_240	14:37:54	2024-07-05 00:00:00	12.0477123901217	66.1496405567173	26.418476	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_240	14:37:54	2024-07-05 00:00:00	12.0477123901217	66.1496405567173	26.418476	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_241	14:37:54	2024-07-05 00:00:00	12.0466515165787	66.1495163376981	21.521722	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_241	14:37:54	2024-07-05 00:00:00	12.0466515165787	66.1495163376981	21.521722	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_242	14:37:54	2024-07-05 00:00:00	12.0455980524851	66.1493787546109	22.797191	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_242	14:37:54	2024-07-05 00:00:00	12.0455980524851	66.1493787546109	22.797191	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_242	14:37:54	2024-07-05 00:00:00	12.0455980524851	66.1493787546109	22.797191	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_242	14:37:54	2024-07-05 00:00:00	12.0455980524851	66.1493787546109	22.797191	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_242	14:37:54	2024-07-05 00:00:00	12.0455980524851	66.1493787546109	22.797191	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_242	14:37:54	2024-07-05 00:00:00	12.0455980524851	66.1493787546109	22.797191	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_242	14:37:54	2024-07-05 00:00:00	12.0455980524851	66.1493787546109	22.797191	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_243	14:37:54	2024-07-05 00:00:00	12.0445139233244	66.149292379447	24.504844	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_243	14:37:54	2024-07-05 00:00:00	12.0445139233244	66.149292379447	24.504844	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_243	14:37:54	2024-07-05 00:00:00	12.0445139233244	66.149292379447	24.504844	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_244	14:37:54	2024-07-05 00:00:00	12.0437331353826	66.1492253968983	39.289061	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_244	14:37:54	2024-07-05 00:00:00	12.0437331353826	66.1492253968983	39.289061	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-15_6	14:23:13	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-15_6	14:23:13	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-17_244	14:37:54	2024-07-05 00:00:00	12.0437331353826	66.1492253968983	39.289061	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-3_247	08:38:34	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T01-3_247	08:38:34	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	grovt sediment (sand & grus): 0,063-63 mm (G)	Mollusca	Bivalvia	Pectinoida	Pectinidae	Pecten maximus	Kamskjell	1		
Åkerblå AS	segment_T02-13_11	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_11	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_11	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-13_11	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-13_12	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-13_13	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-13_14	14:48:16	2024-07-05 00:00:00	12.0501049471729	66.143879304874	27.860656	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
